ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
1522,32,Low,0,More than half,Moderate,14.6388,Sell,Executed,Financials,Increased,Increased,0
1523,22,Low,0,Less than half,Little,3.67671686746988,Sell,Not Executed,Consumer Discretionary,Increased,Increased,1
1524,47,Low,1,Less than half,Most,0.5458406593406594,Sell,Not Executed,Industries,Constant,Constant,0
1525,46,Low,1,More than half,Moderate,2.660810141591686,Sell,Executed,Industries,Increased,Increased,0
1527,69,Low,1,More than half,Little,3.5886678167529236,Buy,Executed,Industries,Constant,Constant,1
1528,60,Low,1,None,All,2.71,Sell,Not Executed,Financials,Increased,Increased,1
1531,58,Low,1,More than half,Moderate,21.520628099173553,Buy,Executed,Materials,Increased,Decreased,0
1532,30,Low,1,More than half,Moderate,28.52962761506276,Sell,Executed,Financials,Increased,Increased,0
1533,41,Low,1,Less than half,Most,0.42272999999999994,Sell,Not Executed,Financials,Increased,Increased,1
1536,51,Low,1,More than half,Little,5.645913793103448,Buy,Executed,Financials,Constant,Constant,1
1538,68,Low,1,Less than half,Moderate,13.271231493943471,Buy,Not Executed,Financials,Increased,Decreased,0
1540,52,Low,1,More than half,Little,12.42160248447205,Buy,Executed,Financials,Increased,Increased,0
1542,75,Low,0,More than half,Moderate,39.61256435643564,Buy,Executed,Financials,Constant,Constant,1
1544,42,Low,0,Less than half,Most,0.838114467408585,Sell,Not Executed,Financials,Increased,Increased,0
1545,58,Low,1,Less than half,Most,8.17762010221465,Buy,Not Executed,Financials,Constant,Constant,0
1546,62,Low,0,Less than half,Most,4.612249110320285,Buy,Not Executed,Financials,Increased,Increased,0
1547,47,Low,1,More than half,Moderate,19.6152528,Sell,Executed,Industries,Constant,Constant,0
1548,55,Low,1,More than half,Moderate,0.6828396946564885,Buy,Executed,Financials,Increased,Increased,1
1551,75,Low,1,More than half,Moderate,6.262682232346242,Buy,Executed,Financials,Increased,Increased,0
1554,36,Low,1,More than half,Little,5.612243243243243,Sell,Executed,INVESTMENT,Increased,Increased,1
1555,74,Medium,0,Less than half,Most,5.300521126760564,Sell,Executed,Financials,Constant,Constant,1
1556,53,Low,1,More than half,Little,0.929025641025641,Buy,Executed,Financials,Increased,Increased,0
1557,40,Low,0,Less than half,Moderate,1.8680959595959594,Buy,Executed,Industries,Increased,Increased,0
1558,42,Low,1,More than half,Little,13.943470119521914,Buy,Executed,Industries,Constant,Constant,1
1559,32,Medium,1,More than half,Little,14.961229357798164,Buy,Executed,Materials,Constant,Constant,1
1564,22,Not Assigned,1,More than half,Moderate,10.00952564102564,Buy,Executed,Financials,Constant,Constant,1
1565,25,Not Assigned,1,Less than half,Little,23.68354970760234,Sell,Not Executed,Financials,Decreased,Decreased,0
1566,22,Not Assigned,0,Less than half,Most,7.6098635973691735,Buy,Not Executed,Financials,Increased,Increased,0
1570,40,Low,1,More than half,Moderate,12.174666666666667,Sell,Executed,Industries,Increased,Increased,0
1571,48,Low,0,More than half,Little,4.534805555555556,Buy,Executed,Health Care,Decreased,Decreased,1
1572,41,Low,1,More than half,Moderate,1.2769233830845772,Sell,Executed,Financials,Increased,Increased,0
1576,23,Low,0,More than half,Moderate,7.523515486725664,Buy,Executed,Financials,Increased,Increased,0
1577,20,Low,1,None,None,9.66,Buy,Not Executed,FOOD,Increased,Increased,1
1578,45,Low,1,More than half,Most,16.8325,Buy,Executed,Industries,Increased,Increased,0
1581,35,Low,0,All,None,3.632,Sell,Executed,INDUSTRIAL,Increased,Increased,1
1582,71,Medium,0,More than half,Moderate,8.032990872341905,Sell,Executed,Financials,Increased,Increased,0
1583,67,Medium,0,More than half,Moderate,3.9052312789927104,Buy,Executed,Health Care,Increased,Increased,0
1584,36,Low,0,Less than half,Most,8.770972972972974,Sell,Not Executed,Financials,Constant,Constant,1
1585,75,Low,1,More than half,Little,21.64173015873016,Buy,Executed,Financials,Increased,Increased,0
1586,58,Low,1,More than half,Little,5.699386363636363,Sell,Executed,INDUSTRIAL,Constant,Constant,1
1587,44,Low,1,More than half,Little,7.252660714285715,Buy,Executed,Health Care,Constant,Constant,1
1588,48,Low,1,Less than half,Moderate,2.3415096618357487,Sell,Not Executed,Industries,Constant,Constant,0
1589,32,Low,1,More than half,Moderate,1.4158984374999999,Sell,Executed,Industries,Constant,Constant,1
1590,70,Low,1,More than half,Little,44.18465909090909,Buy,Executed,Information Technology,Constant,Constant,0
1591,77,Low,1,More than half,Moderate,3.62225,Buy,Executed,Financials,Constant,Constant,1
1594,30,Low,0,More than half,Moderate,3.6052191896024466,Sell,Executed,Financials,Constant,Constant,0
1596,51,Low,1,Less than half,Most,3.866174104124408,Sell,Not Executed,Financials,Increased,Increased,0
1597,52,Low,1,Less than half,Moderate,6.640926229508197,Buy,Not Executed,Industries,Increased,Increased,0
1598,33,Low,1,Less than half,Moderate,8.519170878459686,Sell,Not Executed,Industries,Increased,Increased,1
1599,68,Low,1,More than half,Little,3.7072727272727275,Buy,Executed,Information Technology,Constant,Constant,0
1601,44,Low,1,Less than half,Most,9.46684484924623,Sell,Not Executed,Real Estate,Increased,Increased,0
1602,40,Low,1,Less than half,Moderate,2.489110643185299,Buy,Executed,INVESTMENT,Increased,Increased,0
1606,19,Not Assigned,1,More than half,Moderate,3.295759455178071,Buy,Executed,Financials,Decreased,Decreased,0
1609,39,Not Assigned,0,Less than half,Moderate,37.101344086021506,Sell,Not Executed,Industries,Decreased,Decreased,0
1610,50,Not Assigned,1,More than half,Moderate,62.92352085870889,Sell,Executed,Industries,Increased,Decreased,0
1612,64,Medium,0,More than half,Moderate,23.760389981128174,Sell,Executed,FOOD,Constant,Constant,0
1613,35,Low,1,More than half,Little,21.825159090909093,Buy,Executed,Real Estate,Increased,Increased,0
1614,66,Not Assigned,1,More than half,Moderate,2.443520518358531,Buy,Executed,Financials,Decreased,Decreased,0
1620,69,Not Assigned,1,Less than half,Moderate,0.9230472636815921,Sell,Not Executed,Financials,Constant,Constant,0
1622,61,Not Assigned,0,More than half,Moderate,5.05887890625,Buy,Executed,Basic Materials,Decreased,Decreased,0
1623,46,Low,1,More than half,None,2.671416666666667,Sell,Executed,Information Technology,Increased,Increased,1
1624,50,Low,0,All,None,0.6115,Buy,Executed,INDUSTRIAL,Increased,Increased,1
1625,44,Low,1,More than half,Moderate,17.343475539811067,Buy,Executed,INDUSTRIAL,Increased,Increased,0
1626,40,Low,0,More than half,Little,8.18358888888889,Buy,Executed,Financials,Increased,Increased,0
1627,40,Low,1,More than half,Little,21.553392246462263,Sell,Executed,Consumer Staples,Increased,Increased,0
1629,42,Low,1,Less than half,Little,12.09459170305677,Sell,Not Executed,Financials,Constant,Constant,0
1631,33,Not Assigned,1,Less than half,Most,1.960607594936709,Sell,Not Executed,REAL ESTATE,Decreased,Increased,1
1632,37,Low,1,More than half,Most,5.8934375,Buy,Executed,Information Technology,Constant,Constant,0
1633,40,Not Assigned,0,Less than half,Moderate,13.663305457400863,Sell,Not Executed,Financials,Constant,Constant,0
1634,77,Low,1,More than half,Little,6.4912874549986155,Buy,Executed,Financials,Decreased,Decreased,0
1635,70,Not Assigned,0,More than half,Moderate,16.293767806267805,Buy,Executed,Financials,Constant,Constant,0
1637,68,Low,0,Less than half,Moderate,2.7694444444444444,Sell,Not Executed,INVESTMENT,Increased,Increased,1
1638,39,Low,1,More than half,Moderate,3.8245526315789475,Sell,Executed,Financials,Increased,Increased,1
1639,33,Low,1,More than half,Little,21.54304838709677,Buy,Executed,Industries,Increased,Increased,0
1640,38,Low,0,More than half,Moderate,7.522394736842105,Sell,Executed,Industries,Constant,Constant,0
1641,22,Medium,1,Less than half,Most,4.057125,Buy,Not Executed,INDUSTRIAL,Increased,Increased,1
1642,70,Not Assigned,1,More than half,Little,2.9040199004975125,Sell,Executed,Industries,Increased,Increased,0
1643,45,Not Assigned,1,Less than half,Moderate,5.658712121212122,Sell,Not Executed,Financials,Constant,Constant,1
1644,74,Not Assigned,0,More than half,Moderate,2.343905330882353,Buy,Executed,Real Estate,Constant,Constant,0
1647,32,Low,0,More than half,None,3.548375,Sell,Executed,Consumer Discretionary,Constant,Constant,1
1648,36,Low,1,More than half,Most,18.161533485856904,Buy,Executed,Financials,Increased,Increased,0
1649,67,Not Assigned,0,Less than half,Most,7.837300813008129,Sell,Not Executed,Financials,Increased,Increased,0
1650,45,Not Assigned,1,More than half,Most,1.7149999999999999,Sell,Executed,Real Estate,Increased,Increased,1
1651,39,Not Assigned,1,Less than half,Moderate,1.7415789473684213,Sell,Not Executed,Financials,Decreased,Decreased,1
1652,78,Low,1,More than half,None,5.592597402597402,Buy,Executed,Financials,Increased,Increased,0
1654,19,Low,0,Less than half,Most,5.254,Sell,Not Executed,SERVICES,Constant,Constant,1
1655,72,Low,0,More than half,None,21.803,Sell,Executed,Financials,Increased,Increased,1
1656,60,Low,1,More than half,Little,23.262119101281872,Buy,Executed,Financials,Decreased,Increased,0
1658,29,Low,1,More than half,Moderate,9.579815823327616,Buy,Executed,Financials,Increased,Increased,0
1660,40,Low,1,More than half,Moderate,3.4671904761904764,Buy,Executed,Financials,Increased,Increased,1
1661,75,Low,1,More than half,Moderate,24.221295950155763,Buy,Executed,Financials,Constant,Constant,0
1662,67,Low,1,More than half,Moderate,6.860388888888888,Sell,Executed,Industries,Constant,Constant,1
1663,36,Low,0,Less than half,Moderate,4.041735224586289,Buy,Not Executed,Financials,Increased,Increased,0
1667,24,Low,1,Less than half,Most,6.61506392694064,Sell,Not Executed,Industries,Increased,Increased,1
1668,50,Low,1,More than half,Moderate,3.752757042253521,Buy,Executed,INVESTMENT,Increased,Increased,1
1669,56,Low,0,More than half,Little,5.200368421052632,Buy,Executed,Financials,Increased,Increased,1
1670,55,Low,1,All,None,68.17999999999999,Sell,Executed,Financials,Increased,Increased,0
1673,75,Not Assigned,1,More than half,Moderate,13.447777777777777,Sell,Executed,Financials,Constant,Constant,1
1674,58,Not Assigned,1,More than half,None,4.755,Buy,Executed,Information Technology,Decreased,Decreased,1
1680,70,Low,1,All,None,0.7298,Buy,Executed,Industries,Increased,Increased,1
1681,59,Low,0,None,None,22.0,Sell,Not Executed,Materials,Increased,Increased,0
1683,47,Low,1,Less than half,Moderate,1.0753221343873518,Buy,Not Executed,Industries,Increased,Increased,0
1686,33,Low,1,Less than half,Moderate,17.71643269230769,Sell,Not Executed,Consumer Staples,Increased,Increased,0
1689,74,Medium,0,More than half,Moderate,11.245344827586207,Sell,Executed,Real Estate,Constant,Constant,1
1691,60,Low,0,More than half,Little,1.8775691287878786,Buy,Executed,Financials,Constant,Constant,1
1692,57,Low,1,More than half,Moderate,26.558671232876716,Buy,Executed,Materials,Increased,Increased,0
1694,32,Low,1,Less than half,Little,13.848451013513513,Sell,Not Executed,Financials,Increased,Increased,0
1696,61,Not Assigned,0,Less than half,Moderate,7.787742049469965,Sell,Not Executed,Financials,Increased,Increased,0
1697,59,Not Assigned,1,Less than half,Little,57.18505376344086,Buy,Not Executed,Financials,Increased,Increased,0
1698,72,Not Assigned,1,More than half,Moderate,23.10622905027933,Sell,Executed,Financials,Increased,Increased,0
1700,29,Not Assigned,1,More than half,Little,25.16099295774648,Buy,Executed,Industries,Decreased,Decreased,0
1703,57,Not Assigned,1,More than half,Moderate,8.777667985611512,Buy,Executed,Financials,Increased,Increased,0
1706,32,Medium,1,None,All,8.753333333333334,Sell,Not Executed,Industries,Increased,Increased,1
1707,36,Not Assigned,1,More than half,Moderate,137.39393805309734,Sell,Executed,Financials,Constant,Constant,0
1708,39,Low,1,More than half,Little,17.45636274509804,Buy,Executed,Financials,Increased,Increased,0
1714,20,Low,1,More than half,Moderate,28.510290322580644,Sell,Executed,INVESTMENT,Increased,Increased,1
1718,67,Low,0,More than half,Most,3.0918142857142854,Buy,Executed,Health Care,Increased,Increased,1
1720,31,Low,0,More than half,Little,24.606482539682542,Sell,Executed,Financials,Constant,Constant,0
1722,43,Low,1,More than half,Little,9.322188679245283,Buy,Executed,Industries,Increased,Increased,0
1724,73,Not Assigned,1,Less than half,Moderate,2.1779830508474576,Buy,Not Executed,Industries,Decreased,Decreased,0
1728,69,Not Assigned,1,All,None,3.68,Buy,Executed,Financials,Decreased,Decreased,1
1729,56,Not Assigned,0,Less than half,Most,6.454092672413793,Buy,Not Executed,Materials,Increased,Increased,0
1730,36,Low,1,Less than half,Little,6.792558139534884,Sell,Not Executed,Financials,Increased,Increased,0
1733,58,Medium,1,More than half,Little,7.34230243902439,Buy,Executed,Health Care,Decreased,Decreased,1
1735,42,Low,1,More than half,Moderate,2.7135763483339055,Buy,Executed,Financials,Constant,Constant,0
1736,37,Low,1,More than half,Moderate,14.061943798449612,Buy,Executed,Industries,Constant,Constant,0
1739,36,Low,1,Less than half,Most,1.6245625341343528,Buy,Not Executed,INVESTMENT,Increased,Increased,1
1740,26,Low,1,Less than half,Most,5.654,Buy,Not Executed,Industries,Increased,Increased,0
1741,43,Low,1,All,None,26.15,Sell,Executed,Real Estate,Increased,Increased,1
1743,34,Medium,1,More than half,Moderate,6.984966101694915,Buy,Executed,Financials,Increased,Increased,0
1744,48,Low,1,More than half,Moderate,7.567555555555556,Buy,Executed,Materials,Increased,Increased,1
1749,24,Low,1,Less than half,Moderate,4.228358208955224,Buy,Not Executed,Industries,Constant,Constant,1
1755,58,Not Assigned,1,More than half,Moderate,20.332727272727272,Sell,Executed,Health Care,Constant,Constant,0
1756,37,Not Assigned,1,More than half,Moderate,9.292085714285715,Buy,Executed,INDUSTRIAL,Constant,Constant,0
1757,54,Not Assigned,1,More than half,Moderate,17.499835844031352,Buy,Executed,Financials,Decreased,Decreased,0
1758,55,Not Assigned,1,More than half,Moderate,12.139828358208955,Buy,Executed,Financials,Decreased,Decreased,0
1761,55,Not Assigned,1,More than half,Moderate,5.175758405545928,Sell,Executed,Financials,Decreased,Decreased,0
1762,34,Not Assigned,1,Less than half,Moderate,5.935879432624113,Buy,Executed,Financials,Decreased,Decreased,0
1763,46,Not Assigned,0,More than half,Little,17.841818181818184,Sell,Executed,Financials,Decreased,Decreased,1
1765,33,Not Assigned,1,Less than half,Most,10.734666666666666,Sell,Not Executed,Consumer Staples,Decreased,Increased,1
1766,50,Not Assigned,1,More than half,Moderate,3.4154054054054055,Sell,Executed,Information Technology,Decreased,Decreased,1
1767,66,Low,0,More than half,Little,13.24039024390244,Buy,Executed,Consumer Staples,Increased,Increased,0
1768,56,Low,1,More than half,Moderate,13.513035714285715,Buy,Executed,Information Technology,Decreased,Increased,0
1771,24,Low,1,Less than half,Most,3.9483511934992386,Buy,Executed,Financials,Increased,Increased,1
1772,62,Low,1,Less than half,Most,6.750350318471337,Buy,Not Executed,Information Technology,Constant,Constant,0
1773,31,Low,1,More than half,Moderate,3.636938596491228,Buy,Executed,Financials,Decreased,Decreased,1
1775,48,Low,1,More than half,Little,6.62546484375,Buy,Executed,Information Technology,Increased,Increased,1
1776,47,Low,0,Less than half,Little,0.7640384615384617,Sell,Not Executed,Industries,Decreased,Decreased,1
1777,35,Low,0,All,None,79.95,Buy,Executed,Financials,Increased,Increased,0
1779,30,Low,1,More than half,Little,13.364079956188391,Sell,Executed,Financials,Constant,Constant,1
1783,40,Low,1,More than half,None,14.885818181818182,Buy,Executed,Industries,Increased,Increased,0
1784,78,High,0,More than half,Little,37.490138190954774,Buy,Executed,Industries,Increased,Increased,0
1785,66,Low,1,Less than half,Most,23.901824925816022,Buy,Not Executed,Financials,Increased,Increased,0
1786,70,Low,1,More than half,Moderate,13.545991379310346,Buy,Executed,Financials,Increased,Increased,0
1789,36,Low,1,More than half,Moderate,2.755729202524383,Sell,Executed,Financials,Increased,Increased,0
1790,30,Low,0,Less than half,Most,8.61755,Sell,Not Executed,Health Care,Increased,Increased,0
1791,32,Low,0,Less than half,Moderate,21.25788888888889,Sell,Executed,Financials,Increased,Increased,0
1792,70,Low,1,More than half,Most,0.6183333333333333,Sell,Executed,Consumer Staples,Increased,Increased,1
1794,71,Medium,1,More than half,Moderate,1.0655714285714286,Sell,Executed,Financials,Increased,Increased,1
1795,49,Not Assigned,1,More than half,Most,1.866,Sell,Executed,Others,Decreased,Decreased,0
1796,68,Not Assigned,1,More than half,Moderate,51.4804,Sell,Executed,Financials,Decreased,Decreased,1
1797,51,Not Assigned,0,Less than half,Most,8.4725,Buy,Not Executed,Energy,Constant,Constant,0
1798,58,Low,1,More than half,Moderate,13.621019555992483,Buy,Executed,Financials,Constant,Constant,1
1799,38,Low,1,Less than half,Moderate,3.5488328865058087,Buy,Not Executed,Industries,Decreased,Decreased,1
